Store,Dept,WeightSum,LightGBMWeightedErrorSum,PatchTSTWeightedErrorSum,MeanSales,LightGBMWMAE,PatchTSTWMAE,Difference,Winner
21,38,47.0,467803.1313559348,415946.516,35084.37358974359,9953.258113956059,8849.925872340425,-1103.3322416156334,PatchTST
21,40,47.0,105230.92621485099,110233.075,38822.017692307694,2238.955876911723,2345.3845744680852,106.4286975563623,LightGBM
21,41,47.0,55638.33291102284,45515.24455,1580.8135897435895,1183.794317255805,968.4094585106384,-215.38485874516664,PatchTST
21,42,47.0,37437.08824253817,30227.264299999995,5404.824871794872,796.5337923944292,643.1332829787233,-153.40050941570587,PatchTST
21,44,47.0,31348.549466644916,27488.688499999997,3954.5405128205134,666.9904141839344,584.8657127659574,-82.12470141797701,PatchTST
21,46,47.0,66397.27996224565,47486.782999999996,19301.017435897433,1412.708084303099,1010.3570851063829,-402.3509991967161,PatchTST
21,47,7.0,5485.031027110238,220.94687499999998,26.0,783.5758610157483,31.563839285714284,-752.012021730034,PatchTST
21,49,47.0,92386.05947794166,100788.88350000001,10514.955897435897,1965.6608399562056,2144.4443297872344,178.78348983102887,LightGBM
21,50,1.0,793.0332759427722,2621.77,10.0,793.0332759427722,2621.77,1828.7367240572278,LightGBM
21,52,47.0,21556.41101783489,28667.580700000002,2410.4094871794873,458.6470429326572,609.9485255319149,151.30148259925772,LightGBM
21,54,42.0,2228.8958200350867,2052.4865170000003,49.04470588235294,53.06894809607349,48.8687265952381,-4.20022150083539,PatchTST
21,55,47.0,74020.989371113,69758.5184,6073.465897435897,1574.9146674704893,1484.223795744681,-90.69087172580839,PatchTST
21,56,47.0,16621.87861456326,18924.729629999998,1673.0571794871796,353.65699179921825,402.65382191489357,48.99683011567532,LightGBM
21,58,42.0,39096.48499512301,30679.6464,1316.4705882352941,930.8686903600717,730.4677714285715,-200.4009189315002,PatchTST
21,59,47.0,10871.396410685014,7497.4944423,219.15384615384616,231.30630661031947,159.5211583468085,-71.78514826351096,PatchTST
21,60,47.0,3777.8685007150257,3536.14248,172.15384615384616,80.38018086627714,75.23707404255319,-5.143106823723954,PatchTST
21,67,47.0,41557.66237876696,31612.659799999998,4556.463333333333,884.2055825269566,672.6097829787234,-211.59579954823323,PatchTST
21,71,47.0,47037.98582999932,62869.838800000005,4897.035641025641,1000.8082091489217,1337.6561446808512,336.84793553192947,LightGBM
21,72,47.0,340722.0686647531,315535.609,34481.266153846154,7249.4057162713425,6713.523595744681,-535.8821205266613,PatchTST
21,74,47.0,60753.97382649841,71301.824,10428.181538461538,1292.637740989328,1517.0600851063828,224.42234411705476,LightGBM
21,79,47.0,133115.78739582901,166954.292,20725.688717948717,2832.2507956559366,3552.218978723404,719.9681830674672,LightGBM
21,80,40.0,12589.897024652852,1158.652248,38.653888888888886,314.74742561632127,28.966306200000002,-285.78111941632125,PatchTST
21,81,47.0,29566.737246535937,25116.324999999997,5922.752307692308,629.0795158837433,534.3898936170212,-94.68962226672204,PatchTST
21,82,47.0,79209.88074563135,54840.205,14430.689487179488,1685.3166116091777,1166.8128723404257,-518.503739268752,PatchTST
21,83,47.0,4246.539165468468,2307.795248,130.1646153846154,90.35189713762698,49.102026553191486,-41.24987058443549,PatchTST
21,85,47.0,13858.374595047128,18924.3448,1015.8323076923077,294.8590339371729,402.6456340425532,107.78660010538027,LightGBM
21,87,47.0,147695.29822821374,51701.77,7029.298974358973,3142.4531537917815,1100.037659574468,-2042.4154942173134,PatchTST
21,90,47.0,73248.13127296219,44344.613,11152.125128205129,1558.4708781481315,943.5024042553191,-614.9684738928124,PatchTST
21,91,47.0,19185.231173656277,18037.620700000003,6871.72,408.19640795013356,383.7791638297873,-24.417244120346254,PatchTST
21,92,47.0,108442.75616312539,158343.966,24638.369487179487,2307.292684321817,3369.020553191489,1061.727868869672,LightGBM
21,93,47.0,9534.182356728523,5283.65309,694.1207692307692,202.85494376018133,112.41815085106383,-90.4367929091175,PatchTST
21,94,36.0,44604.8067194867,21590.916400000002,472.6158333333334,1239.0224088746306,599.7476777777779,-639.2747310968527,PatchTST
21,95,47.0,151225.6540315145,156653.561,42238.988461538465,3217.5671070535004,3333.054489361702,115.48738230820163,LightGBM
21,97,47.0,14531.845589708715,9278.163500000002,3347.830769230769,309.1882040363556,197.40773404255324,-111.78046999380237,PatchTST
21,98,47.0,16039.770561910476,6228.5024,73.19333333333333,341.27171408320163,132.52132765957447,-208.75038642362716,PatchTST
21,99,2.0,182.6480641923248,1462.7394,29.88,91.3240320961624,731.3697,640.0456679038375,LightGBM
22,1,47.0,257247.21074327797,337144.66299999994,19948.792051282053,5473.3449094314465,7173.290702127659,1699.9457926962123,LightGBM
22,2,47.0,132969.62281012814,143259.04700000005,54496.52846153846,2829.1409108537905,3048.064829787235,218.92391893344438,LightGBM
22,3,47.0,93569.07316200838,170892.0225,13944.26282051282,1990.8313438725188,3636.0004787234043,1645.1691348508855,LightGBM
22,4,47.0,72191.81150681662,99122.70700000001,33666.76974358974,1535.9959895067366,2108.993765957447,572.9977764507105,LightGBM
22,5,47.0,153125.86028305002,139338.48450000002,17921.198974358973,3257.9970272989367,2964.6486063829793,-293.3484209159574,PatchTST
22,6,47.0,40867.40732875481,39953.3966,3470.529487179487,869.5193048671237,850.0722680851064,-19.44703678201722,PatchTST
22,7,47.0,128781.26196165489,125721.09500000002,23095.604871794872,2740.026850247976,2674.9169148936176,-65.10993535435864,PatchTST
22,8,47.0,72502.48573225665,68556.301,36868.29794871795,1542.6060794097161,1458.6447021276597,-83.96137728205645,PatchTST
22,9,47.0,128366.82607578601,150452.023,24841.91205128205,2731.2090654422555,3201.106872340425,469.8978068981696,LightGBM
22,10,47.0,71677.70020814674,62218.52200000001,18424.59641025641,1525.0574512371645,1323.7983404255322,-201.25911081163235,PatchTST
22,11,47.0,167238.24712228717,188744.104,14633.10846153846,3558.2605770699397,4015.832,457.5714229300602,LightGBM
22,12,47.0,20309.298402619745,21376.0585,3708.635128205128,432.11273197063286,454.8097553191489,22.69702334851604,LightGBM
22,13,47.0,81270.96465498049,104513.23899999999,38068.24025641026,1729.1694607442657,2223.6859361702127,494.51647542594696,LightGBM
22,14,47.0,70118.26493387445,82691.77799999999,15355.05794871795,1491.8779773164777,1759.3995319148935,267.52155459841583,LightGBM
22,16,47.0,174290.13416156307,222813.5736,21862.184615384613,3708.3007268417673,4740.714331914894,1032.4136050731263,LightGBM
22,17,47.0,60759.72405830498,51053.120500000005,12955.380256410257,1292.7600863469145,1086.2366063829788,-206.52347996393564,PatchTST
22,18,40.0,92683.12768490979,159301.44879,5268.9903125,2317.078192122745,3982.53621975,1665.458027627255,LightGBM
22,19,47.0,29662.743916306878,31851.35349,1318.1341025641027,631.1222109852528,677.6883721276596,46.56616114240683,LightGBM
22,20,47.0,31805.410569123134,29964.708199999997,6828.964102564102,676.7108631728327,637.5469829787233,-39.16388019410931,PatchTST
22,21,47.0,30521.088739301726,30028.3412,5087.182307692307,649.3848667936537,638.9008765957446,-10.483990197909066,PatchTST
22,22,47.0,74130.20515412373,69483.0755,11818.037435897437,1577.2384075345474,1478.3633085106385,-98.87509902390889,PatchTST
22,23,47.0,142513.23983400813,119736.30500000002,29440.250512820512,3032.196592212939,2547.580957446809,-484.6156347661299,PatchTST
22,24,47.0,62460.73692089573,59359.5608,8023.467692307692,1328.9518493807602,1262.9693787234041,-65.98247065735609,PatchTST
22,25,47.0,39718.66641091292,52622.86899999999,9768.035128205129,845.078008742828,1119.6355106382978,274.5575018954697,LightGBM
22,26,47.0,49525.99096431135,57987.1838,8380.919743589744,1053.744488602369,1233.7698680851063,180.0253794827372,LightGBM
22,27,47.0,10341.766041902765,13771.413700000001,1972.9835897435898,220.0375753596333,293.0088021276596,72.97122676802627,LightGBM
22,28,47.0,6336.523217082998,5917.52963,793.3179487179488,134.81964291665952,125.90488574468085,-8.914757171978664,PatchTST
22,29,47.0,34906.783843469646,21998.4746,7461.157435897437,742.6975285844605,468.05265106382984,-274.6448775206307,PatchTST
22,30,47.0,22993.755369055445,21880.058600000004,5070.0620512820515,489.22883763947755,465.53316170212776,-23.69567593734979,PatchTST
22,31,47.0,25987.993518201394,25137.838300000003,2679.876923076923,552.9360323021573,534.8476234042554,-18.0884088979019,PatchTST
22,32,47.0,33292.038104526924,33362.988999999994,5680.124871794872,708.3412362665302,709.8508297872339,1.5095935207036746,LightGBM
22,33,47.0,45416.566276107354,44919.46699999999,6986.9382051282055,966.3099207682416,955.7333404255317,-10.576580342709917,PatchTST
22,34,47.0,170052.24109288552,149336.818,23500.521282051282,3618.1327892103304,3177.3791063829785,-440.7536828273519,PatchTST
22,35,47.0,48017.07827703543,49853.722100000006,5010.213333333333,1021.6399633411793,1060.717491489362,39.07752814818264,LightGBM
22,36,47.0,31330.975291402647,38399.8016,2484.7471794871794,666.6164955617585,817.0170553191489,150.4005597573904,LightGBM
22,38,47.0,326339.08714930905,333259.916,76399.66358974359,6943.384832964022,7090.636510638298,147.25167767427592,LightGBM
22,40,47.0,193478.35165967184,175858.692,56509.130512820506,4116.560673610039,3741.6742978723405,-374.8863757376985,PatchTST
22,41,47.0,27524.678709185544,15689.04765,1122.8505128205127,585.6314618975648,333.8095244680851,-251.8219374294797,PatchTST
22,42,47.0,30199.27433734188,25155.912300000004,7599.447692307693,642.5377518583379,535.2321765957447,-107.30557526259315,PatchTST
22,44,47.0,51957.84137488182,60872.7198,5574.568717948718,1105.4859866996132,1295.1642510638299,189.6782643642166,LightGBM
22,45,15.0,1409.2602895358714,157.04666499999996,25.536,93.95068596905809,10.469777666666664,-83.48090830239143,PatchTST
22,46,47.0,53411.856867398295,60986.96399999999,22366.71871794872,1136.4224865403892,1297.5949787234042,161.17249218301504,LightGBM
22,47,5.0,2816.69657528689,466.308571,-29.576,563.339315057378,93.2617142,-470.077600857378,PatchTST
22,48,1.0,699.8026300119005,51.4175,-42.05,699.8026300119005,51.4175,-648.3851300119005,PatchTST
22,49,26.0,33173.65502704531,531.2433336,16.98318181818182,1275.909808732512,20.43243590769231,-1255.4773728248197,PatchTST
22,52,47.0,23721.106797153618,29447.57224,1970.8066666666668,504.7043999394387,626.544090212766,121.83969027332734,LightGBM
22,54,44.0,1862.8159801495885,1441.33639,39.63777777777778,42.33672682158156,32.757645227272725,-9.579081594308832,PatchTST
22,55,47.0,54401.17335597406,52537.715,6774.444102564103,1157.471773531363,1117.8237234042551,-39.64805012710781,PatchTST
22,56,47.0,63718.7247386227,84689.05214,5628.73717948718,1355.7175476302702,1801.8947263829787,446.1771787527084,LightGBM
22,58,47.0,59752.2767267009,57029.18567,2440.0505128205127,1271.3250367383168,1213.3869291489361,-57.93810758938071,PatchTST
22,59,47.0,4197.515309220395,3768.2152549999996,264.8579487179487,89.30883636639138,80.17479265957446,-9.134043706816911,PatchTST
22,60,47.0,7302.871630127466,4547.97632,420.0,155.38024744952057,96.76545361702127,-58.6147938324993,PatchTST
22,67,47.0,95275.82539475152,116605.7466,12192.153333333334,2027.145221164926,2480.9733319148936,453.82811074996766,LightGBM
22,71,47.0,37812.31922022309,32961.609200000006,5099.57717948718,804.5174302175126,701.3108340425533,-103.20659617495926,PatchTST
22,72,47.0,335258.2871094318,375231.39,54683.86076923076,7133.155044881528,7983.646595744681,850.491550863153,LightGBM
22,74,47.0,67266.62024786514,61330.96900000002,17880.721538461537,1431.2046861247902,1304.9142340425535,-126.2904520822367,PatchTST
22,77,2.0,75.51635329617076,160.0,198.0,37.75817664808538,80.0,42.24182335191462,LightGBM
22,79,47.0,78940.48413494488,78741.781,16031.300512820511,1679.5847688286146,1675.3570425531916,-4.227726275423038,PatchTST
22,80,47.0,19102.75980966878,14694.3584,1592.5900000000001,406.4416980780591,312.6459234042553,-93.7957746738038,PatchTST
22,81,47.0,51822.7629969455,40657.746,11517.884871794871,1102.611978658415,865.0584255319148,-237.5535531265001,PatchTST
22,82,47.0,91594.6470379636,90782.59199999998,17898.239487179486,1948.822277403481,1931.5445106382974,-17.277766765183515,PatchTST
22,83,47.0,16433.92060356084,9527.5764,1420.320512820513,349.65788518214555,202.7143914893617,-146.94349369278385,PatchTST
22,85,47.0,15484.999108235868,14849.1989,2524.4217948717946,329.4680661326781,315.9404021276596,-13.527664005018494,PatchTST
22,87,47.0,74573.95069066374,103480.4785,15420.986153846154,1586.6798019290156,2201.712308510638,615.0325065816226,LightGBM
22,90,47.0,60960.087486387405,53382.71899999998,21856.03923076923,1297.0231380082428,1135.8025319148933,-161.2206060933495,PatchTST
22,91,47.0,91179.21188700417,56981.581000000006,20461.002820512822,1939.9832316383868,1212.3740638297872,-727.6091678085995,PatchTST
22,92,47.0,184139.84422051196,204608.265,54443.62666666666,3917.86902596834,4353.367340425532,435.49831445719246,LightGBM
22,93,47.0,28603.233116629242,30080.227000000003,3077.2546153846156,608.5794280133881,640.0048297872341,31.425401773846033,LightGBM
22,94,46.0,71764.75469228707,38802.10442,151.5355263157895,1560.1033628758057,843.5240091304348,-716.5793537453709,PatchTST
22,95,47.0,122694.95477715165,176455.816,57737.01564102564,2610.530952705354,3754.379063829787,1143.8481111244328,LightGBM
22,96,8.0,16635.346530248295,30.64,6.1850000000000005,2079.418316281037,3.83,-2075.588316281037,PatchTST
22,97,47.0,16045.370894775315,12904.527200000008,4490.909487179487,341.39087010160245,274.5644085106385,-66.82646159096396,PatchTST
22,98,47.0,7604.321972931722,5537.330232,177.5697435897436,161.79408453046216,117.81553685106384,-43.97854767939832,PatchTST
23,1,47.0,325043.3602175307,453135.32899999997,32307.840512820512,6915.8161748410785,9641.177212765957,2725.3610379248785,LightGBM
23,2,47.0,339315.67528576765,325888.97399999993,72623.24102564102,7219.482452888673,6933.807957446807,-285.6744954418655,PatchTST
23,3,47.0,95906.09414738661,128331.005,20006.11641025641,2040.555194625247,2730.4469148936173,689.8917202683704,LightGBM
23,4,47.0,98291.43180623156,124997.80299999999,29184.02794871795,2091.3070597070546,2659.527723404255,568.2206636972005,LightGBM
23,5,47.0,279864.91515458934,243592.6,30053.21615384615,5954.572662863603,5182.821276595745,-771.7513862678579,PatchTST
23,6,47.0,52703.90810438622,49737.6484,5144.026923076923,1121.3597469018343,1058.2478382978722,-63.11190860396209,PatchTST
23,7,47.0,210710.9733623849,231070.446,35468.56307692308,4483.212199199678,4916.392468085106,433.1802688854277,LightGBM
23,8,47.0,101910.89661152117,96929.174,38012.62948717949,2168.3169491813014,2062.3228510638296,-105.99409811747182,PatchTST
23,9,47.0,344123.4722483061,337278.18600000005,54379.86743589744,7321.776005283108,7176.131617021278,-145.6443882618305,PatchTST
23,10,47.0,109837.65961686242,109848.459,31336.623333333333,2336.9714812098387,2337.201255319149,0.22977410931025588,LightGBM
23,11,47.0,250544.41927522418,261970.68200000003,29446.661282051282,5330.732325004769,5573.8442978723415,243.11197286757215,LightGBM
23,12,47.0,45970.83211858338,38029.3934,5694.173076923077,978.1028110336889,809.1360297872341,-168.96678124645484,PatchTST
23,13,47.0,131412.77885677028,94688.94099999999,38195.11512820513,2796.016571420644,2014.658319148936,-781.3582522717081,PatchTST
23,14,47.0,150837.55445025308,228595.35800000004,32908.36692307692,3209.309669154321,4863.731021276597,1654.421352122276,LightGBM
23,16,47.0,269729.6301427982,288856.1476,27181.502051282052,5738.928300910599,6145.875480851065,406.9471799404655,LightGBM
23,17,47.0,141340.56053737277,102490.47199999998,25636.001282051282,3007.245968880272,2180.6483404255314,-826.5976284547405,PatchTST
23,18,40.0,109549.29785196694,151921.59285,5125.298125,2738.7324462991737,3798.0398212499995,1059.3073749508258,LightGBM
23,19,47.0,16982.19360502385,12426.23272,914.3325641025641,361.3232681919968,264.387930212766,-96.93533797923084,PatchTST
23,20,47.0,71687.56989452823,67565.69249999999,12542.755384615386,1525.2674445644304,1437.5679255319146,-87.69951903251581,PatchTST
23,21,47.0,60152.79226405569,59844.787800000006,8772.692564102565,1279.8466439160786,1273.2933574468086,-6.553286469270006,PatchTST
23,22,47.0,92846.52134920601,122625.50799999999,23633.774615384613,1975.4579010469365,2609.0533617021274,633.5954606551909,LightGBM
23,23,47.0,244736.90433907704,247078.186,47918.97974358974,5207.168177427171,5256.982680851063,49.81450342389235,LightGBM
23,24,47.0,72405.89904828995,87796.717,10278.076666666666,1540.5510435806373,1868.015255319149,327.4642117385117,LightGBM
23,25,47.0,83724.5726039884,86498.01899999999,15418.33564102564,1781.3738851912426,1840.3833829787231,59.00949778748054,LightGBM
23,26,47.0,77473.5849849052,102311.2031,12489.078205128204,1648.3741486150043,2176.834108510638,528.4599598956338,LightGBM
23,27,47.0,24402.553050048748,25442.2077,3131.914871794872,519.203256384016,541.3235680851063,22.120311701090372,LightGBM
23,28,47.0,9036.415813024143,6386.17112,917.0548717948718,192.26416623455623,135.87598127659575,-56.388184957960476,PatchTST
23,29,47.0,55113.21387410667,55202.33200000001,10775.38512820513,1172.6215717895036,1174.5177021276597,1.8961303381561265,LightGBM
23,30,47.0,36349.90088075518,58558.924000000006,7736.500769230768,773.4021463990464,1245.9345531914894,472.532406792443,LightGBM
23,31,47.0,24904.56429894448,25544.023799999995,4346.614615384616,529.8843467860528,543.4898680851063,13.605521299053521,LightGBM
23,32,47.0,53557.410370050515,47908.1945,10289.76923076923,1139.519369575543,1019.3232872340425,-120.19608234150041,PatchTST
23,33,47.0,77934.46597487605,81116.65969999999,10663.152820512822,1658.1801271250222,1725.8863765957444,67.70624947072224,LightGBM
23,34,47.0,236719.5059615386,212932.604,28604.603333333333,5036.585233224226,4530.480936170213,-506.10429705401293,PatchTST
23,35,47.0,46463.493057615415,51229.23879999999,5456.956923076923,988.5849586726684,1089.983804255319,101.39884558265055,LightGBM
23,36,47.0,69071.06836824918,81340.5317,4069.9797435897435,1469.5971993244507,1730.649610638298,261.0524113138474,LightGBM
23,38,47.0,213009.90803721303,183125.81399999995,45690.380000000005,4532.125702919426,3896.293914893616,-635.8317880258096,PatchTST
23,40,47.0,303162.472772407,234562.51700000002,63468.742051282046,6450.265378136319,4990.691851063831,-1459.573527072488,PatchTST
23,41,47.0,44009.03508251265,43512.9439,2385.5776923076924,936.3624485640989,925.8073170212766,-10.555131542822323,PatchTST
23,42,47.0,61671.8556198133,57510.23049999999,12613.261538461538,1312.1671408470916,1223.6219255319147,-88.54521531517685,PatchTST
23,44,47.0,38158.45466255001,31470.0727,7067.330256410257,811.8820140968087,669.5760148936171,-142.30599920319162,PatchTST
23,45,32.0,3907.0902993213867,671.8852999999999,40.5825,122.09657185379334,20.996415624999997,-101.10015622879334,PatchTST
23,46,47.0,142415.81880399282,150902.06999999998,37483.62589743589,3030.1238043402727,3210.6823404255315,180.55853608525877,LightGBM
23,47,3.0,2127.5170680558404,599.8333319999999,6.166666666666667,709.1723560186134,199.94444399999998,-509.22791201861344,PatchTST
23,49,47.0,124599.71157594355,134741.648,26411.689230769232,2651.057693105182,2866.8435744680846,215.78588136290273,LightGBM
23,50,47.0,62523.33861651104,47136.7282,7103.948717948718,1330.2838003512989,1002.9091106382979,-327.374689713001,PatchTST
23,52,47.0,22324.760834844805,16578.128399999998,2451.0389743589744,474.9949113796767,352.7261361702127,-122.26877520946397,PatchTST
23,54,47.0,4069.429616969965,2908.841138,56.15128205128205,86.58360887170139,61.8902369787234,-24.693371892977986,PatchTST
23,55,47.0,93220.07263089284,56944.208399999996,10388.993846153846,1983.4058006572945,1211.5789021276594,-771.8268985296352,PatchTST
23,56,47.0,103897.17660923516,124688.98363,10478.442307692309,2210.5782257284077,2652.9570985106384,442.3788727822307,LightGBM
23,58,47.0,61533.423095388905,66287.93882,3452.948717948718,1309.221767986998,1410.3816770212766,101.1599090342786,LightGBM
23,59,47.0,4314.382048993339,4517.62717,452.9538461538462,91.79536274453912,96.11972702127659,4.3243642767374695,LightGBM
23,60,47.0,12611.720018748525,1639.176616,121.7897435897436,268.33446848401115,34.87609821276596,-233.4583702712452,PatchTST
23,67,47.0,76252.98681327383,114460.017,15147.869743589745,1622.4039747505071,2435.319510638298,812.9155358877911,LightGBM
23,71,47.0,86630.5092990998,86128.91249999999,12185.248205128204,1843.2023255127615,1832.5300531914893,-10.672272321272203,PatchTST
23,72,47.0,427330.08718970156,380551.75700000004,65907.37512820512,9092.129514674501,8096.845893617022,-995.2836210574796,PatchTST
23,74,47.0,137323.02285762987,150795.71399999995,39040.596153846156,2921.7664437793587,3208.4194468085097,286.653003029151,LightGBM
23,77,5.0,10010.349419781258,1875.0,198.0,2002.0698839562515,375.0,-1627.0698839562515,PatchTST
23,79,47.0,128691.2565919751,124237.664,30726.90641025641,2738.111842382449,2643.3545531914892,-94.75728919095991,PatchTST
23,80,47.0,33184.5260028324,14422.8701,1567.4628205128206,706.0537447411149,306.86957659574466,-399.1841681453702,PatchTST
23,81,47.0,53878.934925041394,42392.0304,8882.344871794872,1146.3603175540723,901.9580936170213,-244.40222393705096,PatchTST
23,82,47.0,193982.5551344258,209866.576,23475.760000000002,4127.288407115443,4465.246297872341,337.95789075689754,LightGBM
23,83,47.0,17804.54797378458,13109.91373,1004.4897435897435,378.8201696549911,278.93433468085107,-99.88583497414004,PatchTST
23,85,47.0,32943.05603180188,27887.208599999998,4225.805384615384,700.9160857830188,593.3448638297872,-107.57122195323166,PatchTST
23,87,47.0,187186.70434931948,182955.01400000002,35280.611282051286,3982.6958372195636,3892.659872340426,-90.03596487913774,PatchTST
23,90,47.0,68628.01576088551,66879.17000000001,23143.78358974359,1460.1705481039469,1422.9610638297875,-37.20948427415942,PatchTST
23,91,47.0,99238.07244053847,82430.10500000001,23175.84512820513,2111.4483497986907,1753.832021276596,-357.6163285220948,PatchTST
23,92,47.0,309146.81583319907,306967.0040000001,70335.96666666667,6577.591826238278,6531.212851063831,-46.37897517444708,PatchTST
23,93,47.0,24193.062517763916,22940.034900000002,2705.4082051282053,514.7460110162535,488.08584893617024,-26.660162080083296,PatchTST
23,94,19.0,19681.657840164597,9991.68476,572.2221052631579,1035.8767284297155,525.8781452631579,-509.99858316655764,PatchTST
23,95,47.0,139326.34470369475,119263.34600000002,55604.26358974358,2964.390312844569,2537.5180000000005,-426.87231284456857,PatchTST
23,96,47.0,61673.67692587197,59366.418000000005,15270.451538461539,1312.2058920398292,1263.1152765957447,-49.090615444084506,PatchTST
23,97,47.0,25354.212890682604,18052.5635,7454.632307692308,539.4513380996299,384.09709574468087,-155.354242354949,PatchTST
23,98,45.0,18516.492520451644,3735.901288,97.53675675675674,411.4776115655921,83.02002862222223,-328.45758294336986,PatchTST
23,99,1.0,2444.758834712724,731.3697,29.88,2444.758834712724,731.3697,-1713.389134712724,PatchTST
24,1,47.0,212054.13326843156,295030.3295,18696.645641025643,4511.790069541097,6277.241053191489,1765.4509836503921,LightGBM
24,2,47.0,84659.33723175625,99498.63299999999,41090.503333333334,1801.2624942926861,2116.9921914893616,315.7296971966755,LightGBM
24,3,47.0,82131.8121069693,92706.49759999997,12293.725641025641,1747.4853639780702,1972.478672340425,224.9933083623548,LightGBM
24,4,47.0,73817.4129770368,62657.21099999998,29815.566153846157,1570.5832548305702,1333.1321489361699,-237.45110589440037,PatchTST
24,5,47.0,130731.75967255485,151097.57,23609.715641025643,2781.52680154372,3214.8419148936173,433.3151133498973,LightGBM
24,6,47.0,42930.02582431672,46193.0105,3532.7771794871796,913.4048047726961,982.8300106382978,69.4252058656017,LightGBM
24,7,47.0,181048.3302709713,212036.986,25186.752564102564,3852.092133424921,4511.425234042554,659.3331006176327,LightGBM
24,8,47.0,126939.30334704154,144888.119,50474.56256410256,2700.8362414264157,3082.725936170213,381.88969474379746,LightGBM
24,9,47.0,220539.56314554194,173553.12999999998,26403.471282051283,4692.331130756212,3692.619787234042,-999.7113435221695,PatchTST
24,10,47.0,139208.81946165478,122283.656,26931.590512820512,2961.889775779889,2601.779914893617,-360.10986088627214,PatchTST
24,11,47.0,161142.42413522792,171360.18850000002,17000.90487179487,3428.5622156431473,3645.9614574468087,217.39924180366143,LightGBM
24,12,47.0,44710.7655173746,26029.403700000003,4835.468461538461,951.2928833483958,553.8171000000001,-397.4757833483957,PatchTST
24,13,47.0,88945.99349259379,85880.04500000001,29437.18871794872,1892.4679466509317,1827.2350000000004,-65.23294665093135,PatchTST
24,14,47.0,97393.32387372553,107357.6315,15885.098974358974,2072.1983802920327,2284.204925531915,212.00654523988214,LightGBM
24,16,47.0,207040.20158337505,233294.9485,22357.662820512818,4405.110671986703,4963.722308510638,558.611636523935,LightGBM
24,17,47.0,51608.52396569866,52852.163,12513.528717948719,1098.0537013978437,1124.5141063829788,26.46040498513503,LightGBM
24,18,42.0,58353.00773917127,131869.87907,3084.2070588235297,1389.3573271231255,3139.7590254761903,1750.4016983530648,LightGBM
24,19,47.0,5768.8583724489945,2073.704491,66.04410256410256,122.74166749891478,44.12137214893617,-78.62029534997862,PatchTST
24,20,47.0,32931.57062651556,35692.9327,5659.002307692308,700.6717154577779,759.4241,58.7523845422221,LightGBM
24,21,47.0,48116.944334846325,33485.6167,6063.956153846154,1023.7647730818367,712.459929787234,-311.3048432946026,PatchTST
24,22,47.0,79709.5209366885,73465.326,11519.818717948718,1695.9472539720957,1563.0920425531915,-132.85521141890422,PatchTST
24,23,47.0,147014.8567878859,132336.677,26978.377435897437,3127.975676337998,2815.673978723404,-312.30169761459365,PatchTST
24,24,47.0,27991.81146176425,41005.9253,5461.123333333333,595.5704566332819,872.4664957446809,276.896039111399,LightGBM
24,25,47.0,70055.2049342869,80840.22649999999,11270.809743589743,1490.5362751975936,1720.004819148936,229.46854395134233,LightGBM
24,26,47.0,50341.61734866194,45075.5901,7505.7730769230775,1071.0982414608923,959.0551085106383,-112.04313295025395,PatchTST
24,27,47.0,8316.254415654792,9682.974300000002,1701.5466666666669,176.9415833118041,206.02072978723407,29.07914647542998,LightGBM
24,28,47.0,4558.736159016158,3728.3923099999997,577.3351282051282,96.99438636204592,79.3274959574468,-17.666890404599116,PatchTST
24,29,47.0,32564.73630315963,37046.6223,5194.224871794871,692.8667298544602,788.2260063829788,95.35927652851854,LightGBM
24,30,47.0,18782.520493262866,23395.091200000003,3886.2135897435896,399.6280956013376,497.7678978723405,98.1398022710029,LightGBM
24,31,47.0,21903.167977260615,16377.312399999999,2034.9535897435899,466.0248505800131,348.45345531914893,-117.57139526086416,PatchTST
24,32,47.0,37570.78818482907,53680.871199999994,6199.785384615385,799.3784720176398,1142.1461957446807,342.7677237270409,LightGBM
24,33,47.0,39158.34504888867,62962.35999999999,5646.497692307692,833.1562776359291,1339.6246808510637,506.4684032151346,LightGBM
24,34,47.0,100186.68205902015,104934.879,16751.457948717947,2131.6315331706414,2232.657,101.02546682935872,LightGBM
24,35,47.0,32073.059578092725,37061.693699999996,3265.9564102564104,682.4055229381431,788.546674468085,106.14115152994191,LightGBM
24,36,47.0,32577.581706094694,39125.7694,2196.53358974359,693.1400362998871,832.4631787234042,139.32314242351708,LightGBM
24,37,47.0,16353.559464736369,14588.7145,2991.065897435897,347.94807371779507,310.39818085106384,-37.54989286673123,PatchTST
24,38,47.0,411890.9658167918,338278.474,59477.97384615384,8763.63757057004,7197.414340425532,-1566.2232301445074,PatchTST
24,40,47.0,171774.20328455113,140421.08500000005,47340.40358974359,3654.770282650024,2987.682659574469,-667.0876230755548,PatchTST
24,41,47.0,32438.28803972799,37965.37037,1767.8384615384614,690.1763412708083,807.7738376595744,117.5974963887661,LightGBM
24,42,47.0,34401.58091291909,26882.7634,6338.4366666666665,731.9485300621083,571.9736893617021,-159.97484070040616,PatchTST
24,44,47.0,25040.14313632415,27937.197,4591.242564102564,532.7690029005138,594.4084468085107,61.639443907996906,LightGBM
24,45,9.0,1522.800927281512,163.13711,29.260000000000005,169.20010303127913,18.126345555555556,-151.07375747572357,PatchTST
